id,name,campaign_id,adset_id,status,effective_status,created_time,updated_time,format,headline,primary_text,description,CTA,destination,url_tags,form_version,experiment_cell,creative_variant,image,creative_id,spend,impressions,link_clicks,CPM,link_CTR_pct,link_CPC,completed_saved,new_acquisitions,observed_starts,observed_sessions,CPL_saved,CPL_new,cost_per_observed_start,campaign_label,operating_window,campaign_spend_share_pct,set_spend_share_pct,completion_evidence,measurement_flags,level,adset_name,campaign_name,days_live_observed_delivery_through_Sep18,first_observed_delivery_day,last_observed_delivery_day,ever_delivered_asof_Sep19,Sep19_partial_spend,Sep19_partial_impressions,image_url,meta_actions_unreconciled,meta_conversions_unreconciled,review_feedback
120250571668020660,CP - landing - focus_plaza_own_prop Own a commercial property?,120250540492410660,120250540493670660,ACTIVE,ACTIVE,2026-08-13T01:06:04-0400,2026-08-18T00:52:15-0400,static image,Own a commercial property?,"Retail plaza, strip center, or storefront - if you own a commercial building, we'll check what you're paying to insure it. One owner we quoted saved $10,000 a year, same coverage. Want us to check yours?",,GET_QUOTE,https://www.cohesiveinsure.com/commercial-property,utm_source=facebook&utm_medium=paid&utm_campaign={{campaign.name}}&utm_content={{ad.name}}&utm_term={{adset.name}}&ad_id={{ad.id}}&adset_id={{adset.id}},Property long,"See property route; starts added Sep19, not backfilled",,images/5a3056d0af06c89f.jpg,1084331534122289,978.76,25137,287,38.94,1.142,3.41,41,41,,2,23.87,23.87,,Main property,2026-08-18 to 2026-09-18,16.91,37.82,Confirmed completed intake,"S: sessions only since Sep12 01:50 ET; F: starts not historically recorded; C: reconciled completed intakes, including returns",AD,CP - landing page (23 states) - $50/day,Commercial Property - form vs landing (2-cell),32,2026-08-18,2026-09-18,True,1.87,46,https://www.cohesiveinsure.com/marketing-review/20260919/deep-scan/images/5a3056d0af06c89f.jpg,"[{""action_type"": ""link_click"", ""value"": ""287""}, {""action_type"": ""offsite_conversion.fb_pixel_custom"", ""value"": ""33""}, {""action_type"": ""post_reaction"", ""value"": ""13""}, {""action_type"": ""landing_page_view"", ""value"": ""256""}, {""action_type"": ""onsite_web_lead"", ""value"": ""42""}, {""action_type"": ""omni_landing_page_view"", ""value"": ""256""}, {""action_type"": ""onsite_conversion.post_unlike"", ""value"": ""1""}, {""action_type"": ""post_engagement"", ""value"": ""313""}, {""action_type"": ""post_interaction_gross"", ""value"": ""26""}, {""action_type"": ""comment"", ""value"": ""1""}, {""action_type"": ""page_engagement"", ""value"": ""313""}, {""action_type"": ""post_interaction_net"", ""value"": ""27""}, {""action_type"": ""post"", ""value"": ""5""}, {""action_type"": ""onsite_conversion.post_save"", ""value"": ""7""}, {""action_type"": ""onsite_conversion.post_net_comment"", ""value"": ""1""}, {""action_type"": ""onsite_conversion.post_net_save"", ""value"": ""7""}, {""action_type"": ""onsite_conversion.post_net_like"", ""value"": ""12""}, {""action_type"": ""lead"", ""value"": ""42""}, {""action_type"": ""custom_event_actions_add_20_s_calls"", ""value"": ""33""}, {""action_type"": ""offsite_conversion.fb_pixel_lead"", ""value"": ""42""}, {""action_type"": ""offsite_lead_add_20_s_calls"", ""value"": ""42""}]","[{""action_type"": ""offsite_conversion.fb_pixel_custom.QualifiedLead"", ""value"": ""19""}, {""action_type"": ""offsite_conversion.fb_pixel_custom.LeadUrgentQuoted"", ""value"": ""12""}, {""action_type"": ""offsite_conversion.fb_pixel_custom.LeadQuoted"", ""value"": ""2""}]",{}
120250571668580660,CP - landing - focus_plaza_own_bldg Own a commercial building?,120250540492410660,120250540493670660,ACTIVE,ACTIVE,2026-08-13T01:06:11-0400,2026-08-18T00:50:17-0400,static image,Own a commercial building?,"We insure commercial buildings - retail, plazas, offices. One owner we quoted went from $25,000 to $15,000 a year, same coverage. Want us to check what you're overpaying?",,GET_QUOTE,https://www.cohesiveinsure.com/commercial-property,utm_source=facebook&utm_medium=paid&utm_campaign={{campaign.name}}&utm_content={{ad.name}}&utm_term={{adset.name}}&ad_id={{ad.id}}&adset_id={{adset.id}},Property long,"See property route; starts added Sep19, not backfilled",,images/30b1ad1de14fcfc2.jpg,28055828827417306,301.91,6082,84,49.64,1.381,3.59,10,10,,2,30.19,30.19,,Main property,2026-08-18 to 2026-09-18,5.21,11.66,Confirmed completed intake,"S: sessions only since Sep12 01:50 ET; F: starts not historically recorded; C: reconciled completed intakes, including returns",AD,CP - landing page (23 states) - $50/day,Commercial Property - form vs landing (2-cell),32,2026-08-18,2026-09-18,True,0.02,1,https://www.cohesiveinsure.com/marketing-review/20260919/deep-scan/images/30b1ad1de14fcfc2.jpg,"[{""action_type"": ""link_click"", ""value"": ""84""}, {""action_type"": ""offsite_conversion.fb_pixel_custom"", ""value"": ""10""}, {""action_type"": ""post_reaction"", ""value"": ""7""}, {""action_type"": ""landing_page_view"", ""value"": ""77""}, {""action_type"": ""onsite_web_lead"", ""value"": ""12""}, {""action_type"": ""omni_landing_page_view"", ""value"": ""77""}, {""action_type"": ""onsite_conversion.post_unlike"", ""value"": ""1""}, {""action_type"": ""post_engagement"", ""value"": ""94""}, {""action_type"": ""like"", ""value"": ""1""}, {""action_type"": ""post_interaction_gross"", ""value"": ""10""}, {""action_type"": ""page_engagement"", ""value"": ""95""}, {""action_type"": ""post_interaction_net"", ""value"": ""11""}, {""action_type"": ""post"", ""value"": ""1""}, {""action_type"": ""onsite_conversion.post_save"", ""value"": ""2""}, {""action_type"": ""onsite_conversion.post_net_save"", ""value"": ""2""}, {""action_type"": ""onsite_conversion.post_net_like"", ""value"": ""6""}, {""action_type"": ""lead"", ""value"": ""12""}, {""action_type"": ""custom_event_actions_add_20_s_calls"", ""value"": ""10""}, {""action_type"": ""offsite_conversion.fb_pixel_lead"", ""value"": ""12""}, {""action_type"": ""offsite_lead_add_20_s_calls"", ""value"": ""12""}]","[{""action_type"": ""offsite_conversion.fb_pixel_custom.QualifiedLead"", ""value"": ""6""}, {""action_type"": ""offsite_conversion.fb_pixel_custom.LeadUrgentQuoted"", ""value"": ""4""}]",{}
120250540511980660,CP - landing - v16 Renovating a building?,120250540492410660,120250540493670660,ACTIVE,ACTIVE,2026-08-11T23:45:18-0400,2026-08-18T00:53:24-0400,static image,Renovating a building?,"Vacant or under renovation, we get it covered while standard carriers walk away. One owner we quoted went from $25,000 to $15,000 a year. Want a rate check?",,GET_QUOTE,https://www.cohesiveinsure.com/commercial-property,utm_source=facebook&utm_medium=paid&utm_campaign={{campaign.name}}&utm_content={{ad.name}}&utm_term={{adset.name}}&ad_id={{ad.id}}&adset_id={{adset.id}},Property long,"See property route; starts added Sep19, not backfilled",,images/10cde96f1ff4a719.jpg,1641120571055102,48.27,1243,12,38.83,0.965,4.02,2,2,,0,24.14,24.14,,Main property,2026-08-18 to 2026-09-18,0.83,1.87,Confirmed completed intake,"S: sessions only since Sep12 01:50 ET; F: starts not historically recorded; C: reconciled completed intakes, including returns",AD,CP - landing page (23 states) - $50/day,Commercial Property - form vs landing (2-cell),25,2026-08-18,2026-09-17,True,0.0,0,https://www.cohesiveinsure.com/marketing-review/20260919/deep-scan/images/10cde96f1ff4a719.jpg,"[{""action_type"": ""link_click"", ""value"": ""12""}, {""action_type"": ""offsite_conversion.fb_pixel_custom"", ""value"": ""1""}, {""action_type"": ""landing_page_view"", ""value"": ""13""}, {""action_type"": ""onsite_web_lead"", ""value"": ""1""}, {""action_type"": ""omni_landing_page_view"", ""value"": ""13""}, {""action_type"": ""post_engagement"", ""value"": ""12""}, {""action_type"": ""page_engagement"", ""value"": ""12""}, {""action_type"": ""lead"", ""value"": ""1""}, {""action_type"": ""custom_event_actions_add_20_s_calls"", ""value"": ""1""}, {""action_type"": ""offsite_conversion.fb_pixel_lead"", ""value"": ""1""}, {""action_type"": ""offsite_lead_add_20_s_calls"", ""value"": ""1""}]","[{""action_type"": ""offsite_conversion.fb_pixel_custom.QualifiedLead"", ""value"": ""1""}]",{}
120250540515910660,CP - landing - v20 Own a senior living facility?,120250540492410660,120250540493670660,ACTIVE,ACTIVE,2026-08-11T23:45:39-0400,2026-08-18T00:50:18-0400,static image,Own a senior living facility?,"We insure senior living and assisted-living buildings (commercial property). One owner we quoted saved $10,000 a year, same coverage - and we get COIs to your lender fast. Want us to check yours?",,GET_QUOTE,https://www.cohesiveinsure.com/commercial-property,utm_source=facebook&utm_medium=paid&utm_campaign={{campaign.name}}&utm_content={{ad.name}}&utm_term={{adset.name}}&ad_id={{ad.id}}&adset_id={{adset.id}},Property long,"See property route; starts added Sep19, not backfilled",,images/b15b02831e323b79.jpg,2023962428233609,25.34,403,5,62.88,1.241,5.07,0,0,,0,,,,Main property,2026-08-18 to 2026-09-18,0.44,0.98,Delivery without confirmed completion,"S: sessions only since Sep12 01:50 ET; F: starts not historically recorded; C: reconciled completed intakes, including returns",AD,CP - landing page (23 states) - $50/day,Commercial Property - form vs landing (2-cell),22,2026-08-18,2026-09-18,True,0.0,0,https://www.cohesiveinsure.com/marketing-review/20260919/deep-scan/images/b15b02831e323b79.jpg,"[{""action_type"": ""link_click"", ""value"": ""5""}, {""action_type"": ""post_reaction"", ""value"": ""1""}, {""action_type"": ""landing_page_view"", ""value"": ""3""}, {""action_type"": ""omni_landing_page_view"", ""value"": ""3""}, {""action_type"": ""onsite_conversion.post_unlike"", ""value"": ""1""}, {""action_type"": ""post_engagement"", ""value"": ""6""}, {""action_type"": ""post_interaction_gross"", ""value"": ""1""}, {""action_type"": ""page_engagement"", ""value"": ""6""}, {""action_type"": ""post_interaction_net"", ""value"": ""2""}, {""action_type"": ""onsite_conversion.post_net_like"", ""value"": ""0""}]",[],{}
120250540506300660,CP - landing - v13 Building policy renewing?,120250540492410660,120250540493670660,ACTIVE,ACTIVE,2026-08-11T23:44:57-0400,2026-08-18T00:55:06-0400,static image,Building policy renewing?,"If you own a commercial building, renewal is the moment to check your rate. One owner we quoted went from $25,000 to $15,000 a year, same coverage. When does yours renew?",,GET_QUOTE,https://www.cohesiveinsure.com/commercial-property,utm_source=facebook&utm_medium=paid&utm_campaign={{campaign.name}}&utm_content={{ad.name}}&utm_term={{adset.name}}&ad_id={{ad.id}}&adset_id={{adset.id}},Property long,"See property route; starts added Sep19, not backfilled",,images/476142624da0dcb6.jpg,4417846938468793,7.67,136,0,56.4,0.0,,0,0,,0,,,,Main property,2026-08-18 to 2026-09-18,0.13,0.3,Delivery without confirmed completion,"S: sessions only since Sep12 01:50 ET; F: starts not historically recorded; C: reconciled completed intakes, including returns",AD,CP - landing page (23 states) - $50/day,Commercial Property - form vs landing (2-cell),14,2026-08-18,2026-09-17,True,0.0,0,https://www.cohesiveinsure.com/marketing-review/20260919/deep-scan/images/476142624da0dcb6.jpg,"[{""action_type"": ""post_engagement"", ""value"": ""1""}, {""action_type"": ""post_interaction_gross"", ""value"": ""1""}, {""action_type"": ""page_engagement"", ""value"": ""1""}, {""action_type"": ""post_interaction_net"", ""value"": ""1""}, {""action_type"": ""onsite_conversion.post_save"", ""value"": ""1""}, {""action_type"": ""onsite_conversion.post_net_save"", ""value"": ""1""}]",[],{}
120250571673380660,CP - landing - focus_apt_overpay Overpaying on your apartments?,120250540492410660,120250540493670660,ACTIVE,ACTIVE,2026-08-13T01:06:36-0400,2026-08-18T00:53:07-0400,static image,Overpaying on your apartments?,"One apartment owner we quoted went from $25,000 to $15,000 a year, same coverage. Own a 5+ unit apartment building? Want us to check your rate?",,GET_QUOTE,https://www.cohesiveinsure.com/commercial-property,utm_source=facebook&utm_medium=paid&utm_campaign={{campaign.name}}&utm_content={{ad.name}}&utm_term={{adset.name}}&ad_id={{ad.id}}&adset_id={{adset.id}},Property long,"See property route; starts added Sep19, not backfilled",,images/141028f6f0eca591.jpg,1553233100150365,4.67,100,1,46.7,1.0,4.67,0,0,,1,,,,Main property,2026-08-18 to 2026-09-18,0.08,0.18,Delivery without confirmed completion,"S: sessions only since Sep12 01:50 ET; F: starts not historically recorded; C: reconciled completed intakes, including returns",AD,CP - landing page (23 states) - $50/day,Commercial Property - form vs landing (2-cell),9,2026-08-18,2026-09-17,True,0.0,0,https://www.cohesiveinsure.com/marketing-review/20260919/deep-scan/images/141028f6f0eca591.jpg,"[{""action_type"": ""link_click"", ""value"": ""1""}, {""action_type"": ""offsite_conversion.fb_pixel_custom"", ""value"": ""1""}, {""action_type"": ""onsite_web_lead"", ""value"": ""1""}, {""action_type"": ""post_engagement"", ""value"": ""1""}, {""action_type"": ""page_engagement"", ""value"": ""1""}, {""action_type"": ""lead"", ""value"": ""1""}, {""action_type"": ""custom_event_actions_add_20_s_calls"", ""value"": ""1""}, {""action_type"": ""offsite_conversion.fb_pixel_lead"", ""value"": ""1""}, {""action_type"": ""offsite_lead_add_20_s_calls"", ""value"": ""1""}]","[{""action_type"": ""offsite_conversion.fb_pixel_custom.QualifiedLead"", ""value"": ""1""}]",{}
120250540514070660,CP - landing - v18 More than one building?,120250540492410660,120250540493670660,ACTIVE,ACTIVE,2026-08-11T23:45:25-0400,2026-08-18T00:50:41-0400,static image,More than one building?,"We insure landlords with multiple buildings under one roof. One owner we quoted went from $25,000 to $15,000 a year, same coverage. Want us to check yours?",,GET_QUOTE,https://www.cohesiveinsure.com/commercial-property,utm_source=facebook&utm_medium=paid&utm_campaign={{campaign.name}}&utm_content={{ad.name}}&utm_term={{adset.name}}&ad_id={{ad.id}}&adset_id={{adset.id}},Property long,"See property route; starts added Sep19, not backfilled",,images/5b2b22e508d438d1.jpg,1070157935976770,2.18,19,0,114.74,0.0,,0,0,,0,,,,Main property,2026-08-18 to 2026-09-18,0.04,0.08,Delivery without confirmed completion,"S: sessions only since Sep12 01:50 ET; F: starts not historically recorded; C: reconciled completed intakes, including returns",AD,CP - landing page (23 states) - $50/day,Commercial Property - form vs landing (2-cell),10,2026-08-19,2026-09-18,True,0.0,0,https://www.cohesiveinsure.com/marketing-review/20260919/deep-scan/images/5b2b22e508d438d1.jpg,[],[],{}
120250540505400660,CP - landing - v12 Lease space to tenants?,120250540492410660,120250540493670660,ACTIVE,ACTIVE,2026-08-11T23:44:50-0400,2026-08-18T00:54:11-0400,static image,Lease space to tenants?,"We insure commercial buildings and get COIs to your tenants and lender fast. One owner we quoted saved $10,000 a year. Want us to check your rate?",,GET_QUOTE,https://www.cohesiveinsure.com/commercial-property,utm_source=facebook&utm_medium=paid&utm_campaign={{campaign.name}}&utm_content={{ad.name}}&utm_term={{adset.name}}&ad_id={{ad.id}}&adset_id={{adset.id}},Property long,"See property route; starts added Sep19, not backfilled",,images/d1208e81362cd210.jpg,881661988134039,2.17,59,0,36.78,0.0,,0,0,,0,,,,Main property,2026-08-18 to 2026-09-18,0.04,0.08,Delivery without confirmed completion,"S: sessions only since Sep12 01:50 ET; F: starts not historically recorded; C: reconciled completed intakes, including returns",AD,CP - landing page (23 states) - $50/day,Commercial Property - form vs landing (2-cell),8,2026-08-18,2026-09-17,True,0.0,0,https://www.cohesiveinsure.com/marketing-review/20260919/deep-scan/images/d1208e81362cd210.jpg,[],[],{}
120250540503280660,"CP - landing - v04 We saved a property owner $10,",120250540492410660,120250540493670660,ACTIVE,ACTIVE,2026-08-11T23:44:29-0400,2026-08-18T00:51:34-0400,static image,"We saved a property owner $10,000/yr","$25,000 down to $15,000 in premium, same coverage. If you own a building, want us to check what you're overpaying?",,GET_QUOTE,https://www.cohesiveinsure.com/commercial-property,utm_source=facebook&utm_medium=paid&utm_campaign={{campaign.name}}&utm_content={{ad.name}}&utm_term={{adset.name}}&ad_id={{ad.id}}&adset_id={{adset.id}},Property long,"See property route; starts added Sep19, not backfilled",,images/3a9b3de127ee8e70.jpg,1064735575950009,1.68,32,0,52.5,0.0,,0,0,,0,,,,Main property,2026-08-18 to 2026-09-18,0.03,0.06,Delivery without confirmed completion,"S: sessions only since Sep12 01:50 ET; F: starts not historically recorded; C: reconciled completed intakes, including returns",AD,CP - landing page (23 states) - $50/day,Commercial Property - form vs landing (2-cell),12,2026-08-18,2026-09-16,True,0.0,0,https://www.cohesiveinsure.com/marketing-review/20260919/deep-scan/images/3a9b3de127ee8e70.jpg,[],[],{}
120250540517610660,CP - landing - v21 Own a gym or fitness building?,120250540492410660,120250540493670660,ACTIVE,ACTIVE,2026-08-11T23:45:45-0400,2026-08-18T00:50:26-0400,static image,Own a gym or fitness building?,"We insure the building your gym or studio operates in (commercial property). One owner we quoted saved $10,000 a year, same coverage. Want us to check your rate?",,GET_QUOTE,https://www.cohesiveinsure.com/commercial-property,utm_source=facebook&utm_medium=paid&utm_campaign={{campaign.name}}&utm_content={{ad.name}}&utm_term={{adset.name}}&ad_id={{ad.id}}&adset_id={{adset.id}},Property long,"See property route; starts added Sep19, not backfilled",,images/177c40d677cd38cc.jpg,1576537304025378,1.57,36,0,43.61,0.0,,0,0,,0,,,,Main property,2026-08-18 to 2026-09-18,0.03,0.06,Delivery without confirmed completion,"S: sessions only since Sep12 01:50 ET; F: starts not historically recorded; C: reconciled completed intakes, including returns",AD,CP - landing page (23 states) - $50/day,Commercial Property - form vs landing (2-cell),16,2026-08-19,2026-09-18,True,0.0,0,https://www.cohesiveinsure.com/marketing-review/20260919/deep-scan/images/177c40d677cd38cc.jpg,[],[],{}
120250571670670660,CP - landing - focus_plaza_renewing Commercial property renewing?,120250540492410660,120250540493670660,ACTIVE,ACTIVE,2026-08-13T01:06:23-0400,2026-08-18T00:52:20-0400,static image,Commercial property renewing?,"If you own a commercial building, renewal is the moment to check your rate. One owner we quoted went from $25,000 to $15,000 a year, same coverage. When does yours renew?",,GET_QUOTE,https://www.cohesiveinsure.com/commercial-property,utm_source=facebook&utm_medium=paid&utm_campaign={{campaign.name}}&utm_content={{ad.name}}&utm_term={{adset.name}}&ad_id={{ad.id}}&adset_id={{adset.id}},Property long,"See property route; starts added Sep19, not backfilled",,images/c67f06dde4454d91.jpg,1335861328622518,1.51,14,0,107.86,0.0,,0,0,,0,,,,Main property,2026-08-18 to 2026-09-18,0.03,0.06,Delivery without confirmed completion,"S: sessions only since Sep12 01:50 ET; F: starts not historically recorded; C: reconciled completed intakes, including returns",AD,CP - landing page (23 states) - $50/day,Commercial Property - form vs landing (2-cell),10,2026-08-19,2026-09-18,True,0.0,0,https://www.cohesiveinsure.com/marketing-review/20260919/deep-scan/images/c67f06dde4454d91.jpg,[],[],{}
120250540510480660,CP - landing - v15 Building sitting empty?,120250540492410660,120250540493670660,ACTIVE,ACTIVE,2026-08-11T23:45:11-0400,2026-08-18T00:53:25-0400,static image,Building sitting empty?,"Most insurers won't touch a vacant building - we place what they decline. And we save owners real money, one recently by $10,000 a year. Want a quote?",,GET_QUOTE,https://www.cohesiveinsure.com/commercial-property,utm_source=facebook&utm_medium=paid&utm_campaign={{campaign.name}}&utm_content={{ad.name}}&utm_term={{adset.name}}&ad_id={{ad.id}}&adset_id={{adset.id}},Property long,"See property route; starts added Sep19, not backfilled",,images/dc75a46ad5cb6a88.jpg,1408222961242972,1.43,16,0,89.38,0.0,,0,0,,0,,,,Main property,2026-08-18 to 2026-09-18,0.02,0.06,Delivery without confirmed completion,"S: sessions only since Sep12 01:50 ET; F: starts not historically recorded; C: reconciled completed intakes, including returns",AD,CP - landing page (23 states) - $50/day,Commercial Property - form vs landing (2-cell),9,2026-08-26,2026-09-18,True,0.0,0,https://www.cohesiveinsure.com/marketing-review/20260919/deep-scan/images/dc75a46ad5cb6a88.jpg,[],[],{}
120250540514800660,CP - landing - v19 Own a building?,120250540492410660,120250540493670660,ACTIVE,ACTIVE,2026-08-11T23:45:32-0400,2026-08-18T00:56:43-0400,static image,Own a building?,"Apartments, mixed-use, commercial - whatever you own, we'll check what you're paying to insure it. One owner we quoted went from $25,000 to $15,000 a year, same coverage. Want us to check yours?",,GET_QUOTE,https://www.cohesiveinsure.com/commercial-property,utm_source=facebook&utm_medium=paid&utm_campaign={{campaign.name}}&utm_content={{ad.name}}&utm_term={{adset.name}}&ad_id={{ad.id}}&adset_id={{adset.id}},Property long,"See property route; starts added Sep19, not backfilled",,images/85789cf25fef56fd.jpg,4539723356316155,1.34,26,0,51.54,0.0,,0,0,,0,,,,Main property,2026-08-18 to 2026-09-18,0.02,0.05,Delivery without confirmed completion,"S: sessions only since Sep12 01:50 ET; F: starts not historically recorded; C: reconciled completed intakes, including returns",AD,CP - landing page (23 states) - $50/day,Commercial Property - form vs landing (2-cell),9,2026-08-18,2026-09-17,True,0.0,0,https://www.cohesiveinsure.com/marketing-review/20260919/deep-scan/images/85789cf25fef56fd.jpg,[],[],{}
120250540519170660,CP - landing - v22 Bank asking for proof of insur,120250540492410660,120250540493670660,ACTIVE,ACTIVE,2026-08-11T23:45:52-0400,2026-08-18T00:50:32-0400,static image,Bank asking for proof of insurance?,"If your lender needs evidence of property insurance to close, we get the COI (with mortgagee clause) to your bank fast. One owner we quoted also saved $10,000 a year. Need it today?",,GET_QUOTE,https://www.cohesiveinsure.com/commercial-property,utm_source=facebook&utm_medium=paid&utm_campaign={{campaign.name}}&utm_content={{ad.name}}&utm_term={{adset.name}}&ad_id={{ad.id}}&adset_id={{adset.id}},Property long,"See property route; starts added Sep19, not backfilled",,images/b1a18452009566c9.jpg,1464368675451866,1.0,23,0,43.48,0.0,,0,0,,0,,,,Main property,2026-08-18 to 2026-09-18,0.02,0.04,Delivery without confirmed completion,"S: sessions only since Sep12 01:50 ET; F: starts not historically recorded; C: reconciled completed intakes, including returns",AD,CP - landing page (23 states) - $50/day,Commercial Property - form vs landing (2-cell),13,2026-08-20,2026-09-18,True,0.0,0,https://www.cohesiveinsure.com/marketing-review/20260919/deep-scan/images/b1a18452009566c9.jpg,[],[],{}
120250571669050660,CP - landing - focus_plaza_retail Own retail or plaza space?,120250540492410660,120250540493670660,ACTIVE,ACTIVE,2026-08-13T01:06:17-0400,2026-08-18T00:50:15-0400,static image,Own retail or plaza space?,"We insure strip centers and retail plazas and get COIs to your tenants and lender fast. One owner we quoted saved $10,000 a year. Want us to check your rate?",,GET_QUOTE,https://www.cohesiveinsure.com/commercial-property,utm_source=facebook&utm_medium=paid&utm_campaign={{campaign.name}}&utm_content={{ad.name}}&utm_term={{adset.name}}&ad_id={{ad.id}}&adset_id={{adset.id}},Property long,"See property route; starts added Sep19, not backfilled",,images/5b29dfae1b807597.jpg,1058650277096127,1.0,38,0,26.32,0.0,,0,0,,0,,,,Main property,2026-08-18 to 2026-09-18,0.02,0.04,Delivery without confirmed completion,"S: sessions only since Sep12 01:50 ET; F: starts not historically recorded; C: reconciled completed intakes, including returns",AD,CP - landing page (23 states) - $50/day,Commercial Property - form vs landing (2-cell),13,2026-08-18,2026-09-18,True,0.0,0,https://www.cohesiveinsure.com/marketing-review/20260919/deep-scan/images/5b29dfae1b807597.jpg,[],[],{}
120250540504110660,CP - landing - v10 Own an apartment building?,120250540492410660,120250540493670660,ACTIVE,ACTIVE,2026-08-11T23:44:36-0400,2026-08-18T00:59:54-0400,static image,Own an apartment building?,"We insure apartment buildings and get COIs to your lender fast. One owner we quoted saved $10,000 a year, same coverage. Want us to check yours?",,GET_QUOTE,https://www.cohesiveinsure.com/commercial-property,utm_source=facebook&utm_medium=paid&utm_campaign={{campaign.name}}&utm_content={{ad.name}}&utm_term={{adset.name}}&ad_id={{ad.id}}&adset_id={{adset.id}},Property long,"See property route; starts added Sep19, not backfilled",,images/de887c3d47c509c0.jpg,1050675054172084,0.99,18,0,55.0,0.0,,0,0,,0,,,,Main property,2026-08-18 to 2026-09-18,0.02,0.04,Delivery without confirmed completion,"S: sessions only since Sep12 01:50 ET; F: starts not historically recorded; C: reconciled completed intakes, including returns",AD,CP - landing page (23 states) - $50/day,Commercial Property - form vs landing (2-cell),5,2026-08-18,2026-09-16,True,0.0,0,https://www.cohesiveinsure.com/marketing-review/20260919/deep-scan/images/de887c3d47c509c0.jpg,"[{""action_type"": ""post_reaction"", ""value"": ""1""}, {""action_type"": ""post_engagement"", ""value"": ""1""}, {""action_type"": ""post_interaction_gross"", ""value"": ""1""}, {""action_type"": ""page_engagement"", ""value"": ""1""}, {""action_type"": ""post_interaction_net"", ""value"": ""1""}, {""action_type"": ""onsite_conversion.post_net_like"", ""value"": ""1""}]",[],{}
120250540504870660,CP - landing - v11 Overpaying on your building?,120250540492410660,120250540493670660,ACTIVE,ACTIVE,2026-08-11T23:44:43-0400,2026-08-18T00:50:15-0400,static image,Overpaying on your building?,"One apartment owner we quoted went from $25,000 to $15,000 a year, same coverage. Own an apartment building? Want us to check your rate?",,GET_QUOTE,https://www.cohesiveinsure.com/commercial-property,utm_source=facebook&utm_medium=paid&utm_campaign={{campaign.name}}&utm_content={{ad.name}}&utm_term={{adset.name}}&ad_id={{ad.id}}&adset_id={{adset.id}},Property long,"See property route; starts added Sep19, not backfilled",,images/20cb7207a137f0fb.jpg,993908183676699,0.81,26,0,31.15,0.0,,0,0,,0,,,,Main property,2026-08-18 to 2026-09-18,0.01,0.03,Delivery without confirmed completion,"S: sessions only since Sep12 01:50 ET; F: starts not historically recorded; C: reconciled completed intakes, including returns",AD,CP - landing page (23 states) - $50/day,Commercial Property - form vs landing (2-cell),13,2026-08-20,2026-09-17,True,0.0,0,https://www.cohesiveinsure.com/marketing-review/20260919/deep-scan/images/20cb7207a137f0fb.jpg,[],[],{}
120250564550110660,CP - landing - v27 Own an older building?,120250540492410660,120250540493670660,ACTIVE,ACTIVE,2026-08-12T19:03:26-0400,2026-08-18T00:49:59-0400,static image,Own an older building?,"Older building? Recent roof, wiring, or plumbing updates can mean a much lower rate. One owner we quoted went from $25,000 to $15,000 a year, same coverage. Want us to check yours?",,GET_QUOTE,https://www.cohesiveinsure.com/commercial-property,utm_source=facebook&utm_medium=paid&utm_campaign={{campaign.name}}&utm_content={{ad.name}}&utm_term={{adset.name}}&ad_id={{ad.id}}&adset_id={{adset.id}},Property long,"See property route; starts added Sep19, not backfilled",,images/6e5f6baa38d6512b.jpg,1066093805806363,0.78,18,0,43.33,0.0,,0,0,,0,,,,Main property,2026-08-18 to 2026-09-18,0.01,0.03,Delivery without confirmed completion,"S: sessions only since Sep12 01:50 ET; F: starts not historically recorded; C: reconciled completed intakes, including returns",AD,CP - landing page (23 states) - $50/day,Commercial Property - form vs landing (2-cell),9,2026-08-21,2026-09-17,True,0.0,0,https://www.cohesiveinsure.com/marketing-review/20260919/deep-scan/images/6e5f6baa38d6512b.jpg,[],[],{}
120250571672020660,CP - landing - focus_apt_5plus Own a 5+ unit apartment buildi,120250540492410660,120250540493670660,ACTIVE,ACTIVE,2026-08-13T01:06:30-0400,2026-08-18T00:54:36-0400,static image,Own a 5+ unit apartment building?,"We insure apartment buildings (5+ units) and get COIs to your lender fast. One owner we quoted saved $10,000 a year, same coverage. Want us to check yours?",,GET_QUOTE,https://www.cohesiveinsure.com/commercial-property,utm_source=facebook&utm_medium=paid&utm_campaign={{campaign.name}}&utm_content={{ad.name}}&utm_term={{adset.name}}&ad_id={{ad.id}}&adset_id={{adset.id}},Property long,"See property route; starts added Sep19, not backfilled",,images/afbbef1f491f00b2.jpg,1803287514362858,0.77,16,0,48.12,0.0,,0,0,,0,,,,Main property,2026-08-18 to 2026-09-18,0.01,0.03,Delivery without confirmed completion,"S: sessions only since Sep12 01:50 ET; F: starts not historically recorded; C: reconciled completed intakes, including returns",AD,CP - landing page (23 states) - $50/day,Commercial Property - form vs landing (2-cell),9,2026-08-19,2026-09-18,True,0.0,0,https://www.cohesiveinsure.com/marketing-review/20260919/deep-scan/images/afbbef1f491f00b2.jpg,[],[],{}
